candidate_position,candidate_token_id,candidate_token_text,current_anchors,example_id,information_gain,p_gt_gain,step
56,898, time,"[40, 54, 66]",7,7.009384397417307,0.7180140219172142,4
57,3334, until,"[40, 54, 66]",7,-9.96192417293787,-0.3505252350939341,4
58,7790, Windows,"[40, 54, 66]",7,-63.72638792544603,-6.875551210476233,4
59,2373, rest,"[40, 54, 66]",7,-7.439854223281145,-0.6041915140322653,4
60,9485,arts,"[40, 54, 66]",7,-18.393585305660963,1.2144617277884475,4
61,25,:,"[40, 54, 66]",7,10.674402045086026,1.599153134491608,4
63,23,8,"[40, 54, 66]",7,10.588300298666582,1.722401315053641,4
64,15,0,"[40, 54, 66]",7,-21.746640168130398,-3.617029518627292,4
65,26265, GB,"[40, 54, 66]",7,-17.82790409680456,-2.592151035336412,4
68,17,2,"[40, 54, 66]",7,-16.73964981921017,-2.9544293782796203,4
69,26265, GB,"[40, 54, 66]",7,-16.831300780177116,-0.6013790424166703,4
70,34862,/min,"[40, 54, 66]",7,-6.304714413126931,-0.7056753441171693,4
71,2317,ute,"[40, 54, 66]",7,-11.343305835034698,-0.2465127477790714,4
72,373, =,"[40, 54, 66]",7,0.10780413588508964,-0.23640838723675395,4
73,3585, <<,"[40, 54, 66]",7,22.18520400999114,0.8067106265104435,4
74,23,8,"[40, 54, 66]",7,19.33891764562577,2.6503321569050833,4
75,15,0,"[40, 54, 66]",7,11.127874059602618,1.9294559251825438,4
76,14,/,"[40, 54, 66]",7,11.547467008465901,1.8242885287854471,4
77,17,2,"[40, 54, 66]",7,20.130467178300023,2.6421389270718967,4
78,28,=,"[40, 54, 66]",7,24.80151984607801,3.9476176335276185,4
79,19,4,"[40, 54, 66]",7,15.459783174097538,2.893225406115803,4
80,15,0,"[40, 54, 66]",7,13.712109250947833,2.3757669089842404,4
81,5284,>>,"[40, 54, 66]",7,22.326255064923316,3.4577653488835893,4
82,19,4,"[40, 54, 66]",7,18.035393172875047,3.0304669505032837,4
83,15,0,"[40, 54, 66]",7,3.759249882772565,1.5265264579593545,4
84,4362, minutes,"[40, 54, 66]",7,33.54903351981193,3.1208985794248174,4
86,11371,Then,"[40, 54, 66]",7,21.744573562406003,3.5079154280500298,4
87,1491, find,"[40, 54, 66]",7,-2.3237858191132545,-10.930635675736866,4
88,268, the,"[40, 54, 66]",7,15.539829050190747,3.155245172241667,4
89,898, time,"[40, 54, 66]",7,18.392336135730147,3.6528198848609343,4
90,297, to,"[40, 54, 66]",7,7.211287397891283,1.0483270563192764,4
91,4932, download,"[40, 54, 66]",7,-7.800509188324213,-1.3310816445939055,4
92,268, the,"[40, 54, 66]",7,-3.411022706888616,-0.4730770917722299,4
93,4185, whole,"[40, 54, 66]",7,-5.78350942581892,-3.4714317834209205,4
94,2296, file,"[40, 54, 66]",7,-4.2609172239899635,-1.7811538682874468,4
95,1459, after,"[40, 54, 66]",7,-3.989868748933077,2.277921136601586,4
96,268, the,"[40, 54, 66]",7,-0.4280915316194296,1.1505402091939754,4
97,29629, restart,"[40, 54, 66]",7,-5.1082012094557285,2.105562653481183,4
98,25,:,"[40, 54, 66]",7,8.982058031484485,0.5932962636416239,4
100,17,2,"[40, 54, 66]",7,0.780976414680481,-2.1332835879131244,4
101,15,0,"[40, 54, 66]",7,-13.580773793160915,-1.5497993751919563,4
102,15,0,"[40, 54, 66]",7,-16.85930110141635,-3.2101120154151186,4
103,26265, GB,"[40, 54, 66]",7,-85.53894648700953,-12.626059623084942,4
104,1176, /,"[40, 54, 66]",7,-64.33096709102392,-5.606155181222665,4
106,17,2,"[40, 54, 66]",7,3.5835373755544424,-0.7682029724998988,4
107,26265, GB,"[40, 54, 66]",7,-63.74764484912157,-8.225178750966418,4
108,34862,/min,"[40, 54, 66]",7,-114.69518405944109,-12.734699219328563,4
109,2317,ute,"[40, 54, 66]",7,-89.67180915176868,-7.258182202758938,4
110,373, =,"[40, 54, 66]",7,18.62590949423611,0.877454636346265,4
111,3585, <<,"[40, 54, 66]",7,38.72328133229166,5.489249582481528,4
112,17,2,"[40, 54, 66]",7,-19.361246585845947,-2.2465059063661554,4
113,15,0,"[40, 54, 66]",7,9.710676621645689,-0.4804015641894853,4
114,15,0,"[40, 54, 66]",7,29.173292450606823,-1.234791607622691,4
115,14,/,"[40, 54, 66]",7,-61.7956951521337,-2.5319028882880046,4
116,17,2,"[40, 54, 66]",7,-9.703756965696812,-0.7788784282186743,4
117,28,=,"[40, 54, 66]",7,23.75480100698769,3.889805419901898,4
118,16,1,"[40, 54, 66]",7,-24.482980523258448,2.3352056826166043,4
119,15,0,"[40, 54, 66]",7,-30.131805017590523,-1.5624907151538288,4
120,15,0,"[40, 54, 66]",7,-35.959243945777416,-1.289671586392706,4
121,5284,>>,"[40, 54, 66]",7,17.196176504716277,4.190111428735444,4
122,16,1,"[40, 54, 66]",7,-27.636719841510057,-1.3430521493875698,4
123,15,0,"[40, 54, 66]",7,-30.03713993728161,-0.3180182473223876,4
124,15,0,"[40, 54, 66]",7,-22.293661262840033,-2.541131389434974,4
125,4362, minutes,"[40, 54, 66]",7,-14.406837716698647,0.8963584093714883,4
127,11371,Then,"[40, 54, 66]",7,22.60740747489035,1.8265585677900162,4
0,7534,First,"[40, 54, 66, 111]",7,6.853845531120896,-0.3361623963515399,5
1,1491, find,"[40, 54, 66, 111]",7,22.07154462300241,2.474752291500753,5
2,1099, how,"[40, 54, 66, 111]",7,18.468226712197065,2.935971532266599,5
3,1494, many,"[40, 54, 66, 111]",7,22.246971314772964,4.515901554343467,5
4,24786, gig,"[40, 54, 66, 111]",7,17.109670876525342,4.235883653622746,5
5,92529,abytes,"[40, 54, 66, 111]",7,17.443137892521918,4.485230305383654,5
6,449, are,"[40, 54, 66, 111]",7,9.674744015559554,1.0177015608097308,5
7,296, in,"[40, 54, 66, 111]",7,-3.9617420313879848,0.18057906169928373,5
9,19,4,"[40, 54, 66, 111]",7,30.758038363419473,6.916429950525536,5
10,15,0,"[40, 54, 66, 111]",7,9.776245617307723,4.180435184449307,5
11,4,%,"[40, 54, 66, 111]",7,23.164289417676628,6.405998195570415,5
12,300, of,"[40, 54, 66, 111]",7,9.077368571422994,3.3612954495585097,5
13,268, the,"[40, 54, 66, 111]",7,7.860965373925865,1.7268244788170612,5
14,2296, file,"[40, 54, 66, 111]",7,-4.616839376278222,2.527152037301345,5
15,25,:,"[40, 54, 66, 111]",7,27.28596461378038,9.290963438378427,5
17,17,2,"[40, 54, 66, 111]",7,11.414142752997577,5.283729915950399,5
18,15,0,"[40, 54, 66, 111]",7,2.5436665480956435,2.774705544686409,5
19,15,0,"[40, 54, 66, 111]",7,25.773935460485518,3.6523994137604863,5
20,26265, GB,"[40, 54, 66, 111]",7,17.590661148540676,6.325909597552952,5
21,500, *,"[40, 54, 66, 111]",7,34.063287016004324,8.120758260965014,5
23,19,4,"[40, 54, 66, 111]",7,21.115125795826316,7.567922200470035,5
24,15,0,"[40, 54, 66, 111]",7,-11.54059047345072,0.35262578131824895,5
25,4,%,"[40, 54, 66, 111]",7,35.185505075380206,12.480691151712335,5
26,373, =,"[40, 54, 66, 111]",7,22.00401567760855,7.8431299424776455,5
27,3585, <<,"[40, 54, 66, 111]",7,18.48480890970677,4.896433950149566,5
28,17,2,"[40, 54, 66, 111]",7,10.287983826361597,7.572302444944533,5
29,15,0,"[40, 54, 66, 111]",7,13.15262937080115,5.3681580587529485,5
30,15,0,"[40, 54, 66, 111]",7,26.16335343848914,4.542487934886557,5
31,9,*,"[40, 54, 66, 111]",7,4.188216562382877,6.380253727878796,5
32,19,4,"[40, 54, 66, 111]",7,-6.207526893354952,1.7179868246103442,5
33,15,0,"[40, 54, 66, 111]",7,13.061357219703496,1.7260269384423896,5
34,22214,*.,"[40, 54, 66, 111]",7,0.2996187238022685,-2.674345186405777,5
35,15,0,"[40, 54, 66, 111]",7,-2.964312651194632,-0.609414630121389,5
36,16,1,"[40, 54, 66, 111]",7,-6.94219612237066,2.8928999483187834,5
37,28,=,"[40, 54, 66, 111]",7,12.424524918198586,2.325478700481444,5
38,23,8,"[40, 54, 66, 111]",7,12.272314929869026,2.9556270130694777,5
39,15,0,"[40, 54, 66, 111]",7,3.690667421557009,0.2790571854041133,5
41,23,8,"[40, 54, 66, 111]",7,15.181099780835211,0.36210513532446775,5
42,15,0,"[40, 54, 66, 111]",7,-9.579770815558732,-1.0822768758283239,5
43,26265, GB,"[40, 54, 66, 111]",7,17.607639684341848,2.0474420844862244,5
45,11371,Then,"[40, 54, 66, 111]",7,-11.273324338602833,0.741009196301107,5
46,19107, divide,"[40, 54, 66, 111]",7,-4.07957527693361,-1.0658851034952157,5
47,378, that,"[40, 54, 66, 111]",7,17.457708422094584,2.1321412426514215,5
48,1788, number,"[40, 54, 66, 111]",7,6.645969117060304,0.5416700255782629,5
49,527, by,"[40, 54, 66, 111]",7,1.6241025803610682,-1.6676209971581955,5
50,268, the,"[40, 54, 66, 111]",7,11.878395943902433,1.3288259321061755,5
51,4932, download,"[40, 54, 66, 111]",7,4.598812732845545,0.5024785070894886,5
52,4105, rate,"[40, 54, 66, 111]",7,11.75800033309497,3.710307191315742,5
53,297, to,"[40, 54, 66, 111]",7,7.775166762061417,0.6294767657664426,5
55,268, the,"[40, 54, 66, 111]",7,7.561152718961239,0.7886393362118032,5
56,898, time,"[40, 54, 66, 111]",7,8.149863532744348,0.8471375654552178,5
57,3334, until,"[40, 54, 66, 111]",7,-7.529567887075245,-1.6235797944248063,5
58,7790, Windows,"[40, 54, 66, 111]",7,-45.0383435646072,-4.213527848204163,5
59,2373, rest,"[40, 54, 66, 111]",7,-3.3160983575508,0.27360310848902536,5
60,9485,arts,"[40, 54, 66, 111]",7,-8.142502943985164,1.1484155150279367,5
61,25,:,"[40, 54, 66, 111]",7,-4.162233104929328,0.08265304706611953,5
63,23,8,"[40, 54, 66, 111]",7,11.911867501446977,0.5615814464377511,5
64,15,0,"[40, 54, 66, 111]",7,-3.23010594304651,-1.5370043190619214,5
65,26265, GB,"[40, 54, 66, 111]",7,-1.854876967612654,-0.45537428571169514,5
68,17,2,"[40, 54, 66, 111]",7,-8.417936768382788,-2.080257902819504,5
69,26265, GB,"[40, 54, 66, 111]",7,6.784044050378725,2.415131839441276,5
70,34862,/min,"[40, 54, 66, 111]",7,8.25951544335112,2.966319896919556,5
71,2317,ute,"[40, 54, 66, 111]",7,18.2278407944832,3.7581906397352967,5
72,373, =,"[40, 54, 66, 111]",7,2.142714192159474,0.5920645302660041,5
73,3585, <<,"[40, 54, 66, 111]",7,-1.55384074524045,-1.0283177478610774,5
74,23,8,"[40, 54, 66, 111]",7,19.132544009014964,1.8034571343389665,5
75,15,0,"[40, 54, 66, 111]",7,15.75259343534708,2.711990434228005,5
76,14,/,"[40, 54, 66, 111]",7,15.725621425081044,2.67554507575959,5
77,17,2,"[40, 54, 66, 111]",7,17.16809877427295,3.4603076112269484,5
78,28,=,"[40, 54, 66, 111]",7,26.46814175718464,4.4568958800028184,5
79,19,4,"[40, 54, 66, 111]",7,4.238344152458012,2.311459658585086,5
80,15,0,"[40, 54, 66, 111]",7,13.752894182689488,3.187177056424307,5
81,5284,>>,"[40, 54, 66, 111]",7,11.401578619610518,2.1506252552550684,5
82,19,4,"[40, 54, 66, 111]",7,10.13922524265945,2.0899490644280654,5
83,15,0,"[40, 54, 66, 111]",7,13.49594330508262,3.29854934307372,5
84,4362, minutes,"[40, 54, 66, 111]",7,29.058350485982373,2.9474445377101013,5
86,11371,Then,"[40, 54, 66, 111]",7,20.17046015500091,3.42684887603556,5
87,1491, find,"[40, 54, 66, 111]",7,-11.593110480345786,0.8567786130228572,5
88,268, the,"[40, 54, 66, 111]",7,20.528988857753575,2.4691806270299903,5
89,898, time,"[40, 54, 66, 111]",7,24.072853814810514,3.047356267414351,5
90,297, to,"[40, 54, 66, 111]",7,-3.770114560611546,-1.3308243451208845,5
91,4932, download,"[40, 54, 66, 111]",7,-33.18045643251389,-4.459861827750302,5
92,268, the,"[40, 54, 66, 111]",7,-2.8923435816541314,-2.1963986346385553,5
93,4185, whole,"[40, 54, 66, 111]",7,-15.952458643354475,-0.9818917519372192,5
94,2296, file,"[40, 54, 66, 111]",7,-8.478360402397811,-0.983934546128078,5
95,1459, after,"[40, 54, 66, 111]",7,-25.743823844008148,0.5483610621778681,5
96,268, the,"[40, 54, 66, 111]",7,19.81283646915108,1.4603236203030043,5
97,29629, restart,"[40, 54, 66, 111]",7,-14.212406656704843,-0.12706146387009554,5
98,25,:,"[40, 54, 66, 111]",7,-46.29970580432564,-2.281658409965261,5
100,17,2,"[40, 54, 66, 111]",7,-38.068190776742995,1.8587940019658094,5
101,15,0,"[40, 54, 66, 111]",7,-12.289273203350604,3.64687749962756,5
102,15,0,"[40, 54, 66, 111]",7,-17.560742833651602,-1.843446024499908,5
103,26265, GB,"[40, 54, 66, 111]",7,-100.64520132634789,-7.880723942447492,5
104,1176, /,"[40, 54, 66, 111]",7,-111.79242388997227,-10.149686888867532,5
106,17,2,"[40, 54, 66, 111]",7,-63.44896385166794,-1.186215488291385,5
107,26265, GB,"[40, 54, 66, 111]",7,-139.77428072039038,-16.927942965157406,5
108,34862,/min,"[40, 54, 66, 111]",7,-123.87005950231105,-11.963665790382661,5
109,2317,ute,"[40, 54, 66, 111]",7,-112.00750321242958,-11.650938495416076,5
110,373, =,"[40, 54, 66, 111]",7,-22.450888459570706,-2.3883049259418883,5
112,17,2,"[40, 54, 66, 111]",7,-13.462243686430156,-1.8051222277735963,5
113,15,0,"[40, 54, 66, 111]",7,1.8660306138917804,1.0603191807506214,5
114,15,0,"[40, 54, 66, 111]",7,-52.63868965301663,-11.861181745962426,5
115,14,/,"[40, 54, 66, 111]",7,-70.72133346740156,-3.810126539403754,5
116,17,2,"[40, 54, 66, 111]",7,-42.88344775978476,-7.720970512170425,5
117,28,=,"[40, 54, 66, 111]",7,-0.8940966632217169,0.40936709334975596,5
118,16,1,"[40, 54, 66, 111]",7,15.389356293715537,3.914264435811968,5
119,15,0,"[40, 54, 66, 111]",7,-1.4591731829568744,-2.3208817086748574,5
120,15,0,"[40, 54, 66, 111]",7,13.707573926076293,2.6401413638551183,5
121,5284,>>,"[40, 54, 66, 111]",7,-6.061933272518218,1.755620144717593,5
122,16,1,"[40, 54, 66, 111]",7,13.77480461448431,4.472749764127968,5
123,15,0,"[40, 54, 66, 111]",7,-0.09315132442861795,0.6266072620840113,5
124,15,0,"[40, 54, 66, 111]",7,10.889539650641382,2.834805355879844,5
125,4362, minutes,"[40, 54, 66, 111]",7,23.26052570901811,4.994069434940615,5
127,11371,Then,"[40, 54, 66, 111]",7,12.215402461239137,4.065965017621238,5
0,7534,First,"[25, 40, 54, 66, 111]",7,12.897923842538148,2.3851323055423954,6
1,1491, find,"[25, 40, 54, 66, 111]",7,21.21409486606717,3.4809379497802,6
2,1099, how,"[25, 40, 54, 66, 111]",7,15.773581678513438,4.191077669921224,6
3,1494, many,"[25, 40, 54, 66, 111]",7,27.563611736521125,7.087136889113108,6
4,24786, gig,"[25, 40, 54, 66, 111]",7,35.5064780889079,8.960212392755746,6
5,92529,abytes,"[25, 40, 54, 66, 111]",7,34.87336365412921,9.751464942471525,6
6,449, are,"[25, 40, 54, 66, 111]",7,10.009208979085088,1.2588457443683794,6
7,296, in,"[25, 40, 54, 66, 111]",7,11.087856994010508,1.463089953096084,6
9,19,4,"[25, 40, 54, 66, 111]",7,45.257001807913184,8.617722934532324,6
10,15,0,"[25, 40, 54, 66, 111]",7,16.878443100489676,4.527136524682708,6
11,4,%,"[25, 40, 54, 66, 111]",7,37.15219766367227,7.933468030492645,6
12,300, of,"[25, 40, 54, 66, 111]",7,31.423745991662145,5.674607237003789,6
13,268, the,"[25, 40, 54, 66, 111]",7,16.071351097896695,1.6935768976188044,6
14,2296, file,"[25, 40, 54, 66, 111]",7,4.978781400248408,2.5232954920989297,6
15,25,:,"[25, 40, 54, 66, 111]",7,31.233597322308924,7.527563162282618,6
17,17,2,"[25, 40, 54, 66, 111]",7,27.780104093020782,6.080622887539359,6
18,15,0,"[25, 40, 54, 66, 111]",7,27.88497504242696,5.536335466075776,6
19,15,0,"[25, 40, 54, 66, 111]",7,24.42208768473938,5.497608124837395,6
20,26265, GB,"[25, 40, 54, 66, 111]",7,35.797225974092726,8.253244204129873,6
21,500, *,"[25, 40, 54, 66, 111]",7,35.841827847703826,7.4615524143776115,6
23,19,4,"[25, 40, 54, 66, 111]",7,23.73699243599549,4.5197350633418925,6
24,15,0,"[25, 40, 54, 66, 111]",7,-5.1676373751834035,-0.3438284208867213,6
26,373, =,"[25, 40, 54, 66, 111]",7,-4.377677262760699,1.5155193438898422,6
27,3585, <<,"[25, 40, 54, 66, 111]",7,-8.278310894034803,0.0639377064943254,6
28,17,2,"[25, 40, 54, 66, 111]",7,1.9291730262339115,0.9067643674255095,6
29,15,0,"[25, 40, 54, 66, 111]",7,6.914627443999052,3.2805396601949877,6
30,15,0,"[25, 40, 54, 66, 111]",7,29.789574856404215,7.839560510228983,6
31,9,*,"[25, 40, 54, 66, 111]",7,7.845131545094773,4.769373739030655,6
32,19,4,"[25, 40, 54, 66, 111]",7,-13.764883629977703,-0.5535872004344746,6
33,15,0,"[25, 40, 54, 66, 111]",7,-30.826457132585347,-6.007094476763303,6
34,22214,*.,"[25, 40, 54, 66, 111]",7,-40.282575017772615,-6.313020255483256,6
35,15,0,"[25, 40, 54, 66, 111]",7,3.5757128670811653,-0.12968963710048698,6
36,16,1,"[25, 40, 54, 66, 111]",7,22.038251908496022,5.152694955402861,6
37,28,=,"[25, 40, 54, 66, 111]",7,22.450224908534437,4.685084247668808,6
38,23,8,"[25, 40, 54, 66, 111]",7,-14.357061046175659,-1.3879699293176024,6
39,15,0,"[25, 40, 54, 66, 111]",7,-2.76717930752784,-1.271494407901443,6
41,23,8,"[25, 40, 54, 66, 111]",7,2.4662091797217727,0.8101594559619834,6
42,15,0,"[25, 40, 54, 66, 111]",7,-8.688361928798258,-3.5765306367739598,6
43,26265, GB,"[25, 40, 54, 66, 111]",7,30.523660257458687,7.522673153068077,6
45,11371,Then,"[25, 40, 54, 66, 111]",7,18.78604477614863,4.86342225673026,6
46,19107, divide,"[25, 40, 54, 66, 111]",7,-2.198291378095746,0.742302744339046,6
47,378, that,"[25, 40, 54, 66, 111]",7,11.937061928212643,2.8842202269466384,6
48,1788, number,"[25, 40, 54, 66, 111]",7,15.85804932564497,4.012244502726851,6
49,527, by,"[25, 40, 54, 66, 111]",7,3.5814550137147307,1.247351376048897,6
50,268, the,"[25, 40, 54, 66, 111]",7,12.643562001176178,1.8939462726278542,6
51,4932, download,"[25, 40, 54, 66, 111]",7,16.96878127241507,2.9242605596038445,6
52,4105, rate,"[25, 40, 54, 66, 111]",7,11.427060782909393,2.8530882211066952,6
53,297, to,"[25, 40, 54, 66, 111]",7,-11.4419778091833,-2.4370620325938788,6
55,268, the,"[25, 40, 54, 66, 111]",7,9.05319934990257,0.9335374323484125,6
56,898, time,"[25, 40, 54, 66, 111]",7,16.97670193016529,4.13551254068269,6
57,3334, until,"[25, 40, 54, 66, 111]",7,-1.2289504688233137,2.0982663595692337,6
58,7790, Windows,"[25, 40, 54, 66, 111]",7,7.573313563130796,3.3016848916214148,6
59,2373, rest,"[25, 40, 54, 66, 111]",7,-2.75835510995239,1.1476188115591128,6
60,9485,arts,"[25, 40, 54, 66, 111]",7,7.841966743580997,3.053685227102303,6
61,25,:,"[25, 40, 54, 66, 111]",7,11.627915839198977,2.3409331436636354,6
63,23,8,"[25, 40, 54, 66, 111]",7,-1.0452801776118577,0.3997379078490262,6
64,15,0,"[25, 40, 54, 66, 111]",7,-25.417217147536576,-9.132876207146413,6
65,26265, GB,"[25, 40, 54, 66, 111]",7,4.8371139275841415,1.7864224883484177,6
68,17,2,"[25, 40, 54, 66, 111]",7,0.7380495902616531,-0.5369902204034709,6
69,26265, GB,"[25, 40, 54, 66, 111]",7,9.28266418655403,3.394092627451382,6
70,34862,/min,"[25, 40, 54, 66, 111]",7,8.111901683965698,3.8938493794243385,6
71,2317,ute,"[25, 40, 54, 66, 111]",7,19.962525894516148,5.352413896677248,6
72,373, =,"[25, 40, 54, 66, 111]",7,-2.4949611939955503,0.7154665438128411,6
73,3585, <<,"[25, 40, 54, 66, 111]",7,1.9654453883413225,1.2943265405855815,6
74,23,8,"[25, 40, 54, 66, 111]",7,10.056907741818577,1.8635747927971487,6
75,15,0,"[25, 40, 54, 66, 111]",7,12.202134736347944,2.2365775529985648,6
76,14,/,"[25, 40, 54, 66, 111]",7,16.59471300849691,4.208767058107121,6
77,17,2,"[25, 40, 54, 66, 111]",7,7.512885781005025,2.7403139182726513,6
78,28,=,"[25, 40, 54, 66, 111]",7,23.018520191544667,5.606402716296646,6
79,19,4,"[25, 40, 54, 66, 111]",7,8.215782611630857,2.4496204064328637,6
80,15,0,"[25, 40, 54, 66, 111]",7,4.079292630776763,2.430464151019766,6
81,5284,>>,"[25, 40, 54, 66, 111]",7,15.620196344796568,4.382573098155685,6
82,19,4,"[25, 40, 54, 66, 111]",7,8.61662525497377,1.7281791045446795,6
83,15,0,"[25, 40, 54, 66, 111]",7,-2.5921554220840335,1.287219005131039,6
84,4362, minutes,"[25, 40, 54, 66, 111]",7,22.771372011862695,3.9880800642434373,6
86,11371,Then,"[25, 40, 54, 66, 111]",7,16.430187064805068,4.781253502786974,6
87,1491, find,"[25, 40, 54, 66, 111]",7,4.313538442365825,4.89593484613738,6
88,268, the,"[25, 40, 54, 66, 111]",7,11.128216676414013,2.2977462716179105,6
89,898, time,"[25, 40, 54, 66, 111]",7,11.264469400979578,3.2115292963420092,6
90,297, to,"[25, 40, 54, 66, 111]",7,-4.958486997522414,-0.6818127663206948,6
91,4932, download,"[25, 40, 54, 66, 111]",7,-35.054849171079695,-5.027478604294483,6
92,268, the,"[25, 40, 54, 66, 111]",7,14.912707848474383,0.8600583466146787,6
93,4185, whole,"[25, 40, 54, 66, 111]",7,-4.601972102187574,1.3125612716303579,6
94,2296, file,"[25, 40, 54, 66, 111]",7,-16.535897224210203,-1.3953767826999393,6
95,1459, after,"[25, 40, 54, 66, 111]",7,-24.712585465051234,0.9914927895561334,6
96,268, the,"[25, 40, 54, 66, 111]",7,23.47253574896604,2.2405600142309403,6
97,29629, restart,"[25, 40, 54, 66, 111]",7,-18.03121497295797,-0.0058860322197276105,6
98,25,:,"[25, 40, 54, 66, 111]",7,-54.848536661826074,-2.888343986122459,6
100,17,2,"[25, 40, 54, 66, 111]",7,-44.01600276585668,0.8599484727226265,6
101,15,0,"[25, 40, 54, 66, 111]",7,-32.16869002673775,1.6646167586972038,6
102,15,0,"[25, 40, 54, 66, 111]",7,-30.906900911591947,-3.439872230444468,6
103,26265, GB,"[25, 40, 54, 66, 111]",7,-122.99404576700181,-16.164518210577604,6
104,1176, /,"[25, 40, 54, 66, 111]",7,-116.24675591196865,-18.92060768587388,6
106,17,2,"[25, 40, 54, 66, 111]",7,-50.1793241975829,1.2302076009157914,6
107,26265, GB,"[25, 40, 54, 66, 111]",7,-145.23219874408096,-22.63087908562714,6
108,34862,/min,"[25, 40, 54, 66, 111]",7,-130.9901397107169,-17.40272197975053,6
109,2317,ute,"[25, 40, 54, 66, 111]",7,-131.50988881196827,-19.61146398471716,6
110,373, =,"[25, 40, 54, 66, 111]",7,-10.18761111330241,-1.067101477219552,6
112,17,2,"[25, 40, 54, 66, 111]",7,-17.41588025074452,-1.2587640792731047,6
113,15,0,"[25, 40, 54, 66, 111]",7,2.1614628015086055,2.078341592458411,6
114,15,0,"[25, 40, 54, 66, 111]",7,-53.40206020604819,-12.871224917870336,6
115,14,/,"[25, 40, 54, 66, 111]",7,-94.95985371153802,-9.931598643699392,6
116,17,2,"[25, 40, 54, 66, 111]",7,-49.79795148503035,-10.11067381684267,6
117,28,=,"[25, 40, 54, 66, 111]",7,7.351714528165758,1.4211029030883502,6
118,16,1,"[25, 40, 54, 66, 111]",7,19.509093603584915,5.710362025280247,6
119,15,0,"[25, 40, 54, 66, 111]",7,-2.0991698605939746,-1.9686040063793229,6
120,15,0,"[25, 40, 54, 66, 111]",7,17.81545610819012,3.6300614822356856,6
121,5284,>>,"[25, 40, 54, 66, 111]",7,4.231738345697522,2.6101760355968473,6
122,16,1,"[25, 40, 54, 66, 111]",7,15.479213482700288,4.77988433441808,6
123,15,0,"[25, 40, 54, 66, 111]",7,1.3906676210463047,1.0610217079791973,6
124,15,0,"[25, 40, 54, 66, 111]",7,4.4868742218241096,2.5229523811100485,6
125,4362, minutes,"[25, 40, 54, 66, 111]",7,16.121824579313397,5.5527656670517445,6
127,11371,Then,"[25, 40, 54, 66, 111]",7,3.548634732142091,4.697164127424912,6
0,7534,First,"[9, 25, 40, 54, 66, 111]",7,5.003764369990677,1.1488534467155382,7
1,1491, find,"[9, 25, 40, 54, 66, 111]",7,15.233022259548306,3.8720547702060175,7
2,1099, how,"[9, 25, 40, 54, 66, 111]",7,17.704664243385196,5.939120075638059,7
3,1494, many,"[9, 25, 40, 54, 66, 111]",7,20.656852209940553,6.091309654866863,7
4,24786, gig,"[9, 25, 40, 54, 66, 111]",7,10.153068477287889,5.561886792345509,7
5,92529,abytes,"[9, 25, 40, 54, 66, 111]",7,14.995843060547486,6.720949376627166,7
6,449, are,"[9, 25, 40, 54, 66, 111]",7,0.5434677228331566,0.2776419559312546,7
7,296, in,"[9, 25, 40, 54, 66, 111]",7,5.5666555794887245,2.2585021938775687,7
10,15,0,"[9, 25, 40, 54, 66, 111]",7,6.873058113735169,1.085658119542046,7
11,4,%,"[9, 25, 40, 54, 66, 111]",7,5.992739712586626,2.217908464097878,7
12,300, of,"[9, 25, 40, 54, 66, 111]",7,10.386180567089468,2.7948623870973037,7
13,268, the,"[9, 25, 40, 54, 66, 111]",7,7.391342509537935,1.6491097074717804,7
14,2296, file,"[9, 25, 40, 54, 66, 111]",7,-17.47193319303915,-0.0918578944562558,7
15,25,:,"[9, 25, 40, 54, 66, 111]",7,13.839546205970692,5.957944108248859,7
17,17,2,"[9, 25, 40, 54, 66, 111]",7,2.7419964633882046,1.6022270972568675,7
18,15,0,"[9, 25, 40, 54, 66, 111]",7,3.5915098128607497,1.5274888222505147,7
19,15,0,"[9, 25, 40, 54, 66, 111]",7,12.410036341228988,3.683577173330789,7
20,26265, GB,"[9, 25, 40, 54, 66, 111]",7,17.681600279465783,5.587758642347938,7
21,500, *,"[9, 25, 40, 54, 66, 111]",7,14.653161988069769,4.545249552188005,7
23,19,4,"[9, 25, 40, 54, 66, 111]",7,1.0793964884942397,1.4258334953803429,7
24,15,0,"[9, 25, 40, 54, 66, 111]",7,-12.610595057718456,-0.3829294120483002,7
26,373, =,"[9, 25, 40, 54, 66, 111]",7,13.753992715617642,5.193851859028729,7
27,3585, <<,"[9, 25, 40, 54, 66, 111]",7,0.10774044110439718,3.400095826736095,7
28,17,2,"[9, 25, 40, 54, 66, 111]",7,1.578915672027506,-0.7951367748674567,7
29,15,0,"[9, 25, 40, 54, 66, 111]",7,10.659273646771908,3.473895180010298,7
30,15,0,"[9, 25, 40, 54, 66, 111]",7,13.866681806393899,4.87158029638149,7
31,9,*,"[9, 25, 40, 54, 66, 111]",7,-14.692760555073619,1.1040214770427048,7
32,19,4,"[9, 25, 40, 54, 66, 111]",7,-24.418987014330924,-4.538346180965665,7
33,15,0,"[9, 25, 40, 54, 66, 111]",7,-29.444250837899745,-5.988117899560328,7
34,22214,*.,"[9, 25, 40, 54, 66, 111]",7,-67.17699664179236,-10.53901609550001,7
35,15,0,"[9, 25, 40, 54, 66, 111]",7,0.7854457711800933,0.42723790354094815,7
36,16,1,"[9, 25, 40, 54, 66, 111]",7,16.50819578464143,4.1740188730863315,7
